Data de lançamento;Empresa;Conta;Referência;Nº documento;Chave de lançamento;Segmento;Elemento PEP;Centro custo;Centro de lucro;Texto;Moeda interna 2;Montante em MI2;Moeda interna;Montante em moeda interna
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;INT_WD;;150095;WORKDAY;04.2025;EUR;-21.91;CAD;-34.46
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;CBL_000;;800095;700;04.2025;EUR;-42.20;CAD;-66.37
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-23.15;CAD;-36.41
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;WFS;;110095;WFS;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-39.32;CAD;-61.85
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;INT_WD;;150095;WORKDAY;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-39.28;CAD;-61.78
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-54.84;CAD;-86.26
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;CBL_000;;200095;700;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;UKG;;100095;UKG;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;UKG;;100095;UKG;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-39.05;CAD;-61.42
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;FGI_ADVISE;;180095;ADVISORY;04.2025;EUR;-121.13;CAD;-190.51
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;WFS;;110095;WFS;04.2025;EUR;-37.49;CAD;-58.97
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;CBL_000;;200095;700;04.2025;EUR;-32.29;CAD;-50.78
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;CBL_000;;800095;700;04.2025;EUR;-112.53;CAD;-176.99
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-27.03;CAD;-42.52
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;UKG;;100095;UKG;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;UKG;;100095;UKG;04.2025;EUR;-42.20;CAD;-66.37
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;UKG;;100095;UKG;04.2025;EUR;-26.33;CAD;-41.41
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;UKG;;100095;UKG;04.2025;EUR;-26.33;CAD;-41.41
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;UKG;;100095;UKG;04.2025;EUR;-26.33;CAD;-41.41
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;UKG;;100095;UKG;04.2025;EUR;-26.33;CAD;-41.41
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;CBL_000;;300095;700;04.2025;EUR;-42.20;CAD;-66.37
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;UKG;;100095;UKG;04.2025;EUR;-41.61;CAD;-65.45
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;UKG;;100095;UKG;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;WFS;;110095;WFS;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;CBL_000;;200095;700;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-32.10;CAD;-50.49
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;WFS;;110095;WFS;04.2025;EUR;-41.47;CAD;-65.23
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;CBL_000;;800095;700;04.2025;EUR;-82.95;CAD;-130.46
4/30/2025;F095;626200;TVQ À RECLASSER;100000239;50;SAP;;120095;SAPSF;04.2025;EUR;-41.47;CAD;-65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;WFS;;110095;WFS;05.2025;EUR;21.62;CAD;34.00
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;26.40;CAD;41.52
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;CBL_000;;300095;700;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;CBL_000;;200095;700;05.2025;EUR;40.98;CAD;64.45
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;32.47;CAD;51.07
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;INT_WD;;150095;WORKDAY;05.2025;EUR;21.91;CAD;34.46
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;CBL_000;;800095;700;05.2025;EUR;42.20;CAD;66.37
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;27.65;CAD;43.49
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;CBL_000;;800095;700;05.2025;EUR;42.20;CAD;66.37
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;CBL_000;;500095;700;05.2025;EUR;80.18;CAD;126.11
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;WFS;;110095;WFS;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;WFS;;110095;WFS;05.2025;EUR;16.87;CAD;26.53
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;WFS;;110095;WFS;05.2025;EUR;22.60;CAD;35.54
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;WFS;;110095;WFS;05.2025;EUR;22.58;CAD;35.52
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;22.97;CAD;36.13
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;CBL_000;;200095;700;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;UKG;;100095;UKG;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;UKG;;100095;UKG;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;39.05;CAD;61.42
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;WFS;;110095;WFS;05.2025;EUR;37.49;CAD;58.97
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;47.69;CAD;75.00
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;CBL_000;;200095;700;05.2025;EUR;32.29;CAD;50.78
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;WFS;;110095;WFS;05.2025;EUR;42.20;CAD;66.37
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;27.03;CAD;42.52
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;UKG;;100095;UKG;05.2025;EUR;82.95;CAD;130.46
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;40.88;CAD;64.30
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;40.88;CAD;64.30
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;UKG;;100095;UKG;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;CBL_000;;300095;700;05.2025;EUR;42.20;CAD;66.37
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;165.90;CAD;260.92
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;UKG;;100095;UKG;05.2025;EUR;41.61;CAD;65.45
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;UKG;;100095;UKG;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;37.98;CAD;59.74
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;39.51;CAD;62.14
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;39.20;CAD;61.66
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;CBL_000;;200095;700;05.2025;EUR;41.47;CAD;65.23
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;32.10;CAD;50.49
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;CBL_000;;800095;700;05.2025;EUR;82.95;CAD;130.46
5/30/2025;F095;626200;EXP GLOBAL;100000426;40;SAP;;120095;SAPSF;05.2025;EUR;41.47;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;40.43;CAD;64.59
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;WFS;;110095;WFS;06.2025;EUR;21.28;CAD;34.00
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;25.99;CAD;41.52
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;300095;700;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;31.96;CAD;51.07
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;200095;700;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;19.12;CAD;30.55
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;INT_WD;;150095;WORKDAY;06.2025;EUR;21.57;CAD;34.46
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;800095;700;06.2025;EUR;41.54;CAD;66.37
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;800095;700;06.2025;EUR;40.82;CAD;65.22
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;WFS;;110095;WFS;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;38.71;CAD;61.85
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;INT_WD;;150095;WORKDAY;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;200095;700;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;UKG;;100095;UKG;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;UKG;;100095;UKG;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;38.44;CAD;61.42
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;WFS;;110095;WFS;06.2025;EUR;36.91;CAD;58.97
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;46.94;CAD;75.00
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;800095;700;06.2025;EUR;110.78;CAD;176.99
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;WFS;;110095;WFS;06.2025;EUR;83.08;CAD;132.74
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;800095;700;06.2025;EUR;69.14;CAD;110.46
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;15.02;CAD;24.00
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;800095;700;06.2025;EUR;50.67;CAD;80.96
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;800095;700;06.2025;EUR;120.17;CAD;192.00
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;800095;700;06.2025;EUR;56.93;CAD;90.96
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;800095;700;06.2025;EUR;50.68;CAD;80.97
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;UKG;;100095;UKG;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;UKG;;100095;UKG;06.2025;EUR;31.58;CAD;50.46
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;300095;700;06.2025;EUR;41.54;CAD;66.37
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;UKG;;100095;UKG;06.2025;EUR;39.91;CAD;63.77
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;UKG;;100095;UKG;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;WFS;;110095;WFS;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;WFS;;110095;WFS;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;200095;700;06.2025;EUR;40.83;CAD;65.23
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;21.91;CAD;35.00
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;CBL_000;;800095;700;06.2025;EUR;41.51;CAD;66.32
6/30/2025;F095;626200;EXP. IN-RGY CA;100000642;40;SAP;;120095;SAPSF;06.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;;100000863;40;CBL_000;;800095;700;Correction PBO Expenses;EUR;111.50;CAD;178.14
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.43;CAD;64.59
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;WFS;;110095;WFS;7.2025;EUR;21.28;CAD;34.00
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;25.99;CAD;41.52
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;300095;700;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;200095;700;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;200095;700;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;19.12;CAD;30.55
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;19.12;CAD;30.55
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;INT_WD;;150095;WORKDAY;7.2025;EUR;21.57;CAD;34.46
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;800095;700;7.2025;EUR;41.54;CAD;66.37
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;800095;700;7.2025;EUR;41.54;CAD;66.37
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;500095;700;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;500095;700;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;WFS;;110095;WFS;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;WFS;;110095;WFS;7.2025;EUR;166.17;CAD;265.49
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;81.65;CAD;130.46
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;INT_WD;;150095;WORKDAY;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;22.61;CAD;36.13
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;132.95;CAD;212.42
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;200095;700;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;UKG;;100095;UKG;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;UKG;;100095;UKG;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;122.48;CAD;195.69
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;WFS;;110095;WFS;7.2025;EUR;36.91;CAD;58.97
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;46.94;CAD;75.00
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;800095;700;7.2025;EUR;110.78;CAD;176.99
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;800095;700;7.2025;EUR;46.94;CAD;75.00
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;UKG;;100095;UKG;7.2025;EUR;81.39;CAD;130.03
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.25;CAD;64.30
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.25;CAD;64.30
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;UKG;;100095;UKG;7.2025;EUR;31.58;CAD;50.46
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;300095;700;7.2025;EUR;41.54;CAD;66.37
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;UKG;;100095;UKG;7.2025;EUR;40.97;CAD;65.45
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;UKG;;100095;UKG;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;38.59;CAD;61.66
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;WFS;;110095;WFS;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;200095;700;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;21.91;CAD;35.00
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;WFS;;110095;WFS;7.2025;EUR;81.65;CAD;130.46
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;CBL_000;;800095;700;7.2025;EUR;40.83;CAD;65.23
7/31/2025;F095;626200;EXP. IN-RGY CA;100000890;40;SAP;;120095;SAPSF;7.2025;EUR;40.83;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.29;CAD;64.59
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;WFS;;110095;WFS;08.2025;EUR;21.55;CAD;34.54
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;25.90;CAD;41.52
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;300095;700;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;200095;700;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;INT_WD;;150095;WORKDAY;08.2025;EUR;21.50;CAD;34.46
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;800095;700;08.2025;EUR;41.40;CAD;66.37
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;22.71;CAD;36.41
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;22.71;CAD;36.41
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;22.71;CAD;36.41
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;22.71;CAD;36.41
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;500095;700;08.2025;EUR;35.22;CAD;56.46
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;800095;700;08.2025;EUR;41.40;CAD;66.37
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;500095;700;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;WFS;;110095;WFS;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;300095;700;08.2025;EUR;162.76;CAD;260.92
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;WFS;;110095;WFS;08.2025;EUR;66.51;CAD;106.62
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;INT_WD;;150095;WORKDAY;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;45.08;CAD;72.26
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;200095;700;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
